639;433;;;;;;; 
450;113;;;;;90;;
181;382;;;;;;; 
571;45;;;;;;; 
391;66;;;;;70;;
649;132;0;;;;;;0 
416;42;;;;;80;;
470;55;;;;;90;;
560;210;;;;;0;;
515;5;;;;;0;;
472;252;;;;;70;;
584;355;;;;;;; 
657;421;;;;;;; 
644;113;;;;;;; 
517;202;;;;;70;;
560;45;;;;;70;;
597;74;;;;;;; 
630;109;;;;;60;;
581;357;73;10;75;26;13;0; 
494;194;;;;;90;;
555;241;;;;;70;;
591;195;;;;;0;;
618;228;;;;;70;;
428;236;;;;;80;;
514;184;;;;;;; 
438;9;;;;;0;;
628;122;;;;;90;;
598;43;;;;;70;;
425;228;;;;;;; 
444;68;;;;;10;;
389;8;;;;;0;;
429;26;;;;;70;;
616;227;;;;;80;;
552;52;;;;;;; 
434;23;;;;;80;;
460;168;;;;;0;;
656;469;;;;;;; 
408;166;;;;;0;;
553;222;;;;;80;;
451;57;;;;;70;;
576;247;;;;;90;;
402;79;;;;;20;;
621;153;;;;;40;;
560;109;0;;;;;;0 
466;84;;;;;70;;
372;143;;;;;;; 
429;169;;;;;80;;
596;65;;;;;;; 
430;183;;;;;70;;
429;129;;;;;80;;
409;193;0;;;;;;0 
465;27;;;;;90;;
632;110;;;;;80;;
424;173;;;;;70;;
399;157;;;;;;; 
454;249;;;;;70;;
367;195;;;;;70;;
499;53;;;;;70;;
544;29;;;;;80;;
594;208;;;;;0;;
567;241;;;;;70;;
494;104;;;;;10;;
420;219;;;;;;; 
408;125;;;;;80;;
378;191;;;;;80;;
595;59;;;;;70;;
380;245;;;;;70;;
613;46;;;;;20;;
599;75;;;;;;; 
373;21;;;;;80;;
597;44;;;;;70;;
370;177;;;;;70;;
616;245;;;;;90;;
610;187;;;;;0;;
380;28;;;;;0;;
357;120;;;;;60;;
457;53;;;;;70;;
633;248;;;;;80;;
382;111;;;;;;; 
393;39;;;;;80;;
589;25;;;;;10;;
429;199;;;;;;; 
634;439;;;;;;; 
496;64;;;;;70;;
491;145;;;;;70;;
577;77;;;;;80;;
397;216;;;;;80;;
465;276;80;71;73;72;31;0; 
621;105;;;;;60;;
396;254;;;;;70;;
629;29;;;;;80;;
379;35;;;;;70;;
382;95;;;;;20;;
403;7;;;;;80;;
373;140;;;;;;; 
601;1000;;;;;70;;
610;72;;;;;80;;
598;193;;;;;90;;
494;134;;;;;70;;
404;118;;;;;0;;
521;156;;;;;;; 
462;11;;;;;70;;
505;82;;;;;70;;
589;474;;;;;;; 
567;189;;;;;90;;
520;171;70;84;77;;;; 
563;195;;;;;70;;
527;224;;;;;0;;
389;126;;;;;0;;
438;30;;;;;20;;
446;40;;;;;70;;
592;19;;;;;70;;
564;183;;;;;80;;
630;15;;;;;70;;
487;12;;;;;70;;
528;67;;;;;80;;
481;83;;;;;70;;
611;79;;;;;70;;
399;16;;;;;0;;
453;96;;;;;90;;
500;235;;;;;;; 
614;227;;;;;60;;
432;100;;;;;70;;
490;51;;;;;60;;
432;92;;;;;70;;
385;241;;;;;70;;
508;165;;;;;90;;
468;87;;;;;60;;
432;182;;;;;90;;
391;95;;;;;70;;
467;164;;;;;90;;
468;186;;;;;80;;
450;132;;;;;0;;
486;87;;;;;70;;
428;212;;;;;70;;
568;241;;;;;70;;
384;89;;;;;0;;
442;126;;;;;90;;
614;206;;;;;80;;
376;243;;;;;10;;
403;136;;;;;70;;
463;74;;;;;20;;
381;130;45;80;73;79;73;0; 
565;107;0;;;;;;0 
391;106;;;;;10;;
386;228;;;;;80;;
432;167;;;;;90;;
576;482;;;;;;; 
590;467;78;82;81;87;51;0; 
493;154;;;;;60;;
511;247;;;;;70;;
497;74;;;;;90;;
630;95;;;;;70;;
612;46;;;;;0;;
616;155;;;;;80;;
352;195;;;;;0;;
522;26;;;;;70;;
431;169;;;;;80;;
442;114;;;;;20;;
486;233;;;;;;; 
575;196;;;;;90;;
618;102;;;;;70;;
486;242;;;;;90;;
368;42;;;;;70;;
573;210;;;;;80;;
652;133;0;;;;;;0 
593;450;;;;;;; 
353;136;;;;;80;;
642;429;;;;;;; 
619;124;;;;;80;;
210;397;;;;;;; 
514;253;;;;;0;;
375;104;;;;;;; 
561;129;;;;;60;;
606;103;;;;;70;;
400;192;;;;;90;;
455;208;;;;;;; 
480;215;;;;;70;;
614;153;;;;;80;;
442;66;;;;;10;;
446;111;;;;;70;;
529;195;85;94;72;;;; 
615;238;;;;;0;;
413;243;;;;;;;181 
595;355;;;;;;; 
443;159;;;;;0;;
633;208;;;;;80;;
494;164;;;;;70;;
487;215;;;;;;; 
490;120;;;;;70;;
390;204;;;;;70;;
535;114;;;;;70;;
599;1000;;;;;80;;
481;92;;;;;20;;
367;112;;;;;;; 
421;63;;;;;90;;
383;129;76;85;74;86;21;0; 
355;252;;;;;70;;
418;174;;;;;0;;
363;150;93;58;75;89;58;0; 
580;226;;;;;70;;
503;128;;;;;80;;
460;152;;;;;90;;
602;171;;;;;70;;
350;116;;;;;90;;
414;80;;;;;80;;
441;44;;;;;90;;
612;102;;;;;90;;
593;147;;;;;70;;
513;16;;;;;0;;
459;188;;;;;70;;
443;239;;;;;0;;
565;249;;;;;70;;
577;113;;;;;0;;
458;55;;;;;10;;
592;236;;;;;90;;
624;156;;;;;60;;
486;71;;;;;90;;
456;89;;;;;80;;
490;176;;;;;90;;
551;190;;;;;80;;
456;146;;;;;90;;
350;49;;;;;70;;
585;71;;;;;90;;
581;239;;;;;70;;
361;40;;;;;0;;
469;273;67;85;40;93;81;0; 
220;375;70;88;81;66;87;0; 
488;189;;;;;90;;
209;414;88;08;91;;;; 
443;140;;;;;80;;
515;20;;;;;80;;
498;209;;;;;;; 
189;390;;;;;;; 
474;105;;;;;60;;
434;172;;;;;70;;
472;215;;;;;80;;
582;251;;;;;70;;
465;63;;;;;60;;
388;131;;;;;;; 
210;369;;;;;;; 
585;230;;;;;80;;
193;391;78;88;72;21;99;0; 
377;44;;;;;70;;
491;207;;;;;;; 
536;208;;;;;60;;
558;18;;;;;70;;
523;66;;;;;80;;
365;238;;;;;80;;
567;126;;;;;70;;
385;205;;;;;70;;
614;99;;;;;70;;
428;177;;;;;70;;
585;10;;;;;60;;
361;162;;;;;;; 
594;325;65;71;68;;;; 
497;98;;;;;70;;
541;187;;;;;60;;
628;97;;;;;70;;
602;136;;;;;80;;
534;163;;;;;90;;
391;166;;;;;;; 
500;144;;;;;10;;
369;99;;;;;10;;
481;7;;;;;0;;
585;170;;;;;60;;
563;54;;;;;80;;
458;213;;;;;;; 
632;177;;;;;70;;
533;123;;;;;10;;
609;180;;;;;90;;
541;66;;;;;70;;
195;420;;;;;;; 
457;20;;;;;70;;
395;224;;;;;60;;
534;240;;;;;10;;
482;148;;;;;10;;
518;83;;;;;70;;
420;19;;;;;70;;
388;162;;;;;;; 
588;135;;;;;;; 
381;77;;;;;70;;
363;54;;;;;80;;
599;462;74;84;78;80;61;0; 
567;397;66;80;95;05;80;0; 
569;248;;;;;10;;
380;175;;;;;70;;
402;13;;;;;60;;
209;443;;;;;;; 
437;274;71;73;81;96;83;0; 
565;127;;;;;70;;
535;132;;;;;80;;
611;239;;;;;20;;
609;8;;;;;0;;
678;459;;;;;;; 
420;113;;;;;90;;
585;471;;;;;;; 
422;252;;;;;;; 
596;471;;;;;;; 
627;176;;;;;60;;
533;197;;;;;60;;
413;236;;;;;10;;
490;159;;;;;80;;
633;59;;;;;0;;
406;116;;;;;80;;
625;50;;;;;80;;
604;30;;;;;80;;
614;59;;;;;0;;
433;17;;;;;0;;
613;238;;;;;80;;
602;161;;;;;70;;
615;13;;;;;80;;
524;215;;;;;70;;
475;43;;;;;70;;
480;38;;;;;80;;
600;127;;;;;70;;
604;23;;;;;60;;
376;159;;;;;;; 
441;224;;;;;;; 
499;100;;;;;0;;
535;122;;;;;90;;
490;136;;;;;0;;
383;96;;;;;80;;
357;251;;;;;10;;
609;79;;;;;80;;
648;426;;;;;;; 
410;150;;;;;10;;
476;27;;;;;0;;
593;359;;;;;;; 
509;204;;;;;60;;
358;42;;;;;70;;
416;7;;;;;70;;
627;67;;;;;70;;
416;134;;;;;60;;
472;9;;;;;20;;
630;173;;;;;90;;
440;198;;;;;;; 
419;248;;;;;;; 
512;197;;;;;;; 
468;39;;;;;80;;
366;153;79;61;71;18;85;0; 
569;57;;;;;70;;
430;153;;;;;90;;
515;211;;;;;90;;
466;43;;;;;90;;
167;412;74;70;89;81;46;0; 
581;253;;;;;60;;
412;234;;;;;80;;
569;101;0;;;;;;0 
469;208;;;;;90;;
456;18;;;;;70;;
585;21;;;;;0;;
361;195;;;;;70;;
513;31;;;;;60;;
640;131;0;;;;;;0 
564;123;;;;;70;;
350;6;;;;;70;;
583;125;;;;;70;;
462;209;05;87;94;38;07;0; 
607;160;;;;;20;;
421;118;;;;;80;;
576;122;;;;;0;;
620;76;;;;;0;;
591;374;96;06;17;;;; 
492;114;;;;;70;;
388;195;;;;;0;;
398;198;;;;;;; 
577;51;91;53;37;;;; 
371;198;;;;;0;;
597;200;;;;;70;;
496;228;;;;;;; 
427;196;;;;;0;;
511;37;;;;;80;;
441;184;88;96;84;;;; 
473;193;;;;;;; 
481;54;;;;;80;;
461;124;;;;;70;;
426;301;89;81;19;;;; 
452;71;;;;;80;;
525;133;;;;;0;;
547;17;;;;;70;;
394;220;;;;;80;;
521;205;;;;;;; 
578;199;;;;;0;;
493;229;;;;;;; 
593;466;;;;;;; 
434;234;;;;;70;;
204;457;92;75;74;;;; 
593;327;80;82;81;;;; 
575;101;;;;;;; 
422;13;;;;;80;;
200;418;;;;;;; 
469;36;;;;;90;;
532;189;;;;;70;;
615;247;;;;;60;;
540;93;;;;;60;;
378;105;;;;;;; 
206;401;76;02;84;81;96;0; 
351;34;;;;;70;;
444;161;;;;;60;;
403;58;;;;;80;;
422;172;;;;;80;;
426;276;84;46;78;90;41;0; 
590;189;;;;;90;;
548;225;;;;;80;;
562;108;0;;;;;;0 
599;101;;;;;70;;
452;161;;;;;0;;
218;404;;;;;;; 
524;92;;;;;70;;
592;211;;;;;70;;
560;31;;;;;80;;
609;252;;;;;80;;
583;359;;;;;;; 
522;171;;;;;;; 
205;457;92;75;74;82;31;0; 
495;68;;;;;90;;
394;2;;;;;80;;
448;266;91;78;54;;;; 
527;2;;;;;70;;
401;197;0;;;;;;0 
389;31;;;;;70;;
577;368;;;;;;;181 
414;82;;;;;10;;
566;35;;;;;30;;
357;7;;;;;70;;
555;48;;;;;;; 
205;407;;;;;;; 
377;185;;;;;0;;
402;192;0;;;;;;0 
592;219;;;;;0;;
586;14;;;;;0;;
479;51;;;;;60;;
587;151;;;;;70;;
385;216;;;;;70;;
627;24;;;;;70;;
563;38;;;;;70;;
509;199;;;;;60;;
559;20;;;;;80;;
479;79;;;;;0;;
593;368;;;;;;; 
634;179;;;;;0;;
583;20;;;;;70;;
493;245;;;;;70;;
580;242;;;;;90;;
177;393;;;;;;; 
354;215;;;;;80;;
451;50;;;;;60;;
552;152;;;;;0;;
508;214;;;;;;; 
448;43;;;;;70;;
457;272;;;;;;; 
399;105;;;;;70;;
463;183;;;;;80;;
360;226;;;;;60;;
490;32;;;;;0;;
632;192;;;;;70;;
497;208;;;;;;; 
542;43;;;;;70;;
563;153;;;;;80;;
443;65;;;;;0;;
571;132;;;;;;; 
496;200;;;;;0;;
598;60;;;;;80;;
483;204;;;;;;; 
569;389;;;;;;; 
383;220;;;;;70;;
569;170;;;;;70;;
538;140;;;;;80;;
483;220;;;;;;; 
377;147;25;86;87;;;; 
588;240;;;;;80;;
593;2;;;;;70;;
505;225;;;;;;; 
527;68;;;;;70;;
449;260;05;83;76;;;; 
463;35;;;;;60;;
579;240;;;;;0;;
360;198;;;;;10;;
556;207;;;;;0;;
476;88;;;;;10;;
505;240;72;99;35;;;; 
639;113;;;;;;; 
645;437;;;;;;; 
185;383;;;;;;; 
408;51;;;;;60;;
613;226;;;;;70;;
585;381;73;81;86;57;92;cavy MC; 
658;468;;;;;;; 
361;254;;;;;60;;
456;70;;;;;10;;
538;20;;;;;80;;
526;81;;;;;60;;
469;77;;;;;90;;
516;173;;;;;;; 
633;125;;;;;70;;
426;290;;;;;;; 
620;161;;;;;80;;
647;424;;;;;;; 
353;228;;;;;70;;
383;209;;;;;60;;
435;216;;;;;20;;
440;137;;;;;60;;
467;215;;;;;;; 
536;77;;;;;70;;
597;13;;;;;90;;
549;103;;;;;70;;
584;132;;;;;;; 
501;219;82;81;91;91;42;0; 
402;210;;;;;60;;
450;236;;;;;;; 
466;270;;;;;;; 
508;157;;;;;20;;
393;172;;;;;70;;
590;357;;;;;;; 
495;87;;;;;0;;
397;150;75;63;78;23;08;0; 
604;90;;;;;70;;
514;172;68;81;71;82;75;0; 
532;170;;;;;70;;
453;34;;;;;0;;
224;398;;;;;;; 
409;86;;;;;80;;
404;159;;;;;10;;
427;281;;;;;;; 
603;150;;;;;70;;
384;209;;;;;70;;
529;131;;;;;60;;
480;51;;;;;0;;
540;114;;;;;60;;
543;77;;;;;70;;
375;29;;;;;90;;
482;84;;;;;70;;
439;235;;;;;;; 
591;139;;;;;0;;
607;209;;;;;70;;
375;216;;;;;80;;
441;157;;;;;0;;
389;254;;;;;20;;
427;238;;;;;0;;
434;131;;;;;90;;
438;250;;;;;10;;
353;176;;;;;0;;
599;212;;;;;0;;
595;107;;;;;70;;
416;221;;;;;;; 
472;42;;;;;0;;
489;25;;;;;0;;
494;116;;;;;80;;
415;3;;;;;80;;
531;131;;;;;60;;
588;362;;;;;;; 
537;51;;;;;70;;
499;228;;;;;;; 
604;326;04;96;13;;;; 
571;216;;;;;0;;
530;196;86;70;73;;;; 
474;196;;;;;;; 
498;14;;;;;70;;
201;390;;;;;;; 
613;249;;;;;70;;
428;61;;;;;70;;
562;73;;;;;70;;
619;219;;;;;70;;
434;281;;;;;;; 
502;215;;;;;;; 
540;210;;;;;90;;
590;363;;;;;;; 
621;90;;;;;90;;
618;246;;;;;10;;
386;110;;;;;;; 
640;438;;;;;;; 
476;146;;;;;10;;
503;215;;;;;;; 
523;46;;;;;60;;
532;60;;;;;90;;
526;113;;;;;10;;
453;243;;;;;0;;
448;62;;;;;90;;
518;150;;;;;;; 
368;122;;;;;;; 
489;249;;;;;80;;
462;221;;;;;10;;
209;386;82;74;76;;;; 
474;236;;;;;;; 
607;233;;;;;60;;
431;145;;;;;70;;
634;242;;;;;90;;
407;232;;;;;0;;
379;175;;;;;60;;
575;235;;;;;70;;
539;65;;;;;0;;
565;227;;;;;70;;
508;91;;;;;10;;
421;130;;;;;70;;
413;20;;;;;80;;
596;133;;;;;80;;
583;132;;;;;;; 
531;24;;;;;70;;
575;136;;;;;;; 
429;226;;;;;70;;
633;103;;;;;90;;
565;189;;;;;0;;
598;198;;;;;0;;
415;203;01;66;84;;;; 
529;202;;;;;;; 
532;179;;;;;90;;
664;464;;;;;;; 
409;227;;;;;90;;
668;452;;;;;;; 
474;213;;;;;80;;
584;236;;;;;70;;
468;232;;;;;;; 
519;74;;;;;80;;
416;125;;;;;90;;
554;41;;;;;10;;
527;33;;;;;70;;
564;151;;;;;70;;
610;167;;;;;20;;
493;180;;;;;0;;
547;51;;;;;;; 
621;19;;;;;0;;
435;195;60;81;01;76;20;0; 
405;46;;;;;80;;
462;77;;;;;80;;
435;41;;;;;70;;
550;97;0;;;;;;0 
631;152;;;;;20;;
648;127;0;;;;;;0 
186;389;66;39;10;;;; 
626;9;;;;;60;;
411;211;;;;;0;;
371;110;;;;;;; 
582;43;;;;;70;;
521;198;;;;;;; 
353;207;;;;;0;;
585;233;;;;;0;;
510;197;;;;;;; 
460;71;;;;;80;;
523;82;;;;;60;;
472;183;;;;;70;;
436;301;95;76;97;;;; 
471;143;;;;;70;;
387;107;;;;;;; 
598;178;;;;;90;;
354;254;;;;;70;;
357;177;;;;;80;;
554;95;0;;;;;;0 
459;229;;;;;60;;
546;78;;;;;80;;
357;194;;;;;70;;
451;64;;;;;70;;
518;196;;;;;;; 
619;89;;;;;90;;
557;176;;;;;70;;
517;59;;;;;80;;
604;219;;;;;60;;
202;389;;;;;;; 
653;126;0;;;;;;0 
531;85;;;;;0;;
457;96;;;;;70;;
653;108;;;;;;; 
403;104;;;;;0;;
530;61;;;;;80;;
376;38;;;;;70;;
411;43;;;;;70;;
371;9;;;;;80;;
400;241;;;;;80;;
525;37;;;;;0;;
598;239;;;;;60;;
434;6;;;;;70;;
371;69;;;;;80;;
596;47;;;;;90;;
435;160;;;;;10;;
379;210;;;;;10;;
644;438;;;;;;; 
391;122;;;;;60;;
594;145;;;;;60;;
578;483;;;;;;; 
495;140;;;;;90;;
565;55;;;;;0;;
382;147;;;;;70;;
429;290;;;;;;; 
416;209;;;;;;; 
407;68;;;;;70;;
603;216;;;;;0;;
545;8;;;;;70;;
417;223;;;;;;; 
408;98;;;;;70;;
402;203;97;28;83;;;; 
599;51;;;;;0;;
629;223;;;;;20;;
487;102;;;;;70;;
180;388;;;;;;; 
419;10;;;;;0;;
196;452;;;;;;; 
558;151;;;;;70;;
476;129;;;;;70;;
420;37;;;;;70;;
595;222;;;;;0;;
397;77;;;;;90;;
600;194;;;;;60;;
602;333;;;;;;; 
483;130;;;;;70;;
494;16;;;;;60;;
580;206;;;;;80;;
478;72;;;;;90;;
418;89;;;;;0;;
480;200;;;;;;; 
571;193;;;;;70;;
434;211;;;;;20;;
447;87;;;;;10;;
390;152;73;82;95;;;; 
487;174;;;;;90;;
587;80;;;;;70;;
424;26;;;;;80;;
374;120;;;;;;; 
441;233;;;;;;;181 
191;392;;;;;;; 
549;117;;;;;;; 
448;210;;;;;;; 
371;216;;;;;0;;
426;241;24;56;67;;;; 
511;95;;;;;0;;
594;329;;;;;;; 
473;36;;;;;10;;
477;139;;;;;70;;
458;244;;;;;70;;
611;219;;;;;0;;
448;234;;;;;;; 
393;195;;;;;70;;
455;131;;;;;70;;
579;162;;;;;0;;
485;47;;;;;0;;
549;168;;;;;70;;
576;102;;;;;;;181 
500;156;;;;;60;;
606;233;;;;;70;;
457;205;;;;;;; 
445;207;73;84;78;;;; 
625;124;;;;;90;;
586;7;;;;;60;;
599;199;;;;;0;;
182;387;;;;;;; 
558;246;;;;;90;;
398;154;;;;;;; 
583;474;;;;;;; 
355;142;;;;;90;;
581;376;;;;;;; 
597;214;;;;;60;;
183;384;;;;;;; 
572;142;;;;;;; 
587;483;;;;;;; 
425;93;;;;;20;;
601;68;;;;;0;;
597;189;;;;;70;;
373;127;;;;;;; 
534;124;;;;;60;;
574;10;;;;;70;;
385;253;;;;;0;;
370;120;;;;;;; 
376;206;;;;;10;;
395;234;;;;;90;;
443;110;;;;;10;;
547;28;;;;;70;;
201;433;85;04;77;87;93;0; 
601;331;;;;;;; 
473;16;;;;;80;;
599;327;72;80;77;;;; 
476;214;;;;;70;;
434;106;;;;;60;;
522;197;;;;;;; 
430;37;;;;;20;;
413;191;;;;;;; 
504;189;;;;;90;;
547;110;;;;;;; 
382;247;;;;;80;;
450;185;;;;;;; 
440;43;;;;;70;;
562;61;;;;;80;;
440;100;;;;;70;;
405;122;;;;;80;;
465;30;;;;;70;;
459;58;;;;;80;;
520;84;;;;;80;;
510;218;;;;;;; 
602;111;;;;;80;;
445;104;;;;;70;;
545;130;;;;;70;;
489;97;;;;;70;;
501;105;;;;;10;;
478;14;;;;;90;;
541;178;;;;;70;;
429;69;;;;;0;;
469;233;;;;;;; 
576;250;;;;;10;;
586;241;;;;;80;;
521;45;;;;;70;;
440;130;;;;;60;;
432;293;69;88;69;47;91;0; 
589;172;;;;;80;;
435;150;;;;;0;;
590;133;;;;;;; 
505;158;;;;;70;;
626;141;;;;;80;;
423;57;;;;;70;;
588;225;;;;;80;;
594;130;;;;;0;;
500;242;80;88;79;80;46;0; 
426;47;;;;;70;;
529;102;;;;;10;;
605;50;;;;;80;;
632;87;;;;;70;;
434;284;;;;;;; 
470;176;;;;;80;;
413;35;;;;;90;;
223;403;;;;;;; 
374;189;;;;;80;;
446;91;;;;;80;;
615;229;;;;;70;;
533;34;;;;;70;;
469;187;;;;;10;;
545;31;;;;;80;;
360;151;15;97;58;;;; 
372;213;;;;;90;;
445;45;;;;;0;;
514;25;;;;;0;;
492;123;;;;;0;;
397;176;;;;;70;;
594;470;79;26;84;;;; 
519;154;;;;;;; 
654;424;;;;;;; 
453;80;;;;;70;;
607;119;;;;;80;;
510;159;;;;;10;;
442;143;;;;;80;;
496;188;;;;;90;;
612;219;;;;;70;;
494;48;;;;;0;;
632;30;;;;;0;;
566;123;;;;;0;;
582;174;;;;;70;;
447;40;;;;;60;;
367;208;;;;;10;;
524;28;;;;;80;;
576;233;;;;;80;;
634;41;;;;;70;;
472;273;;;;;;; 
445;228;;;;;;; 
596;245;;;;;70;;
378;44;;;;;80;;
417;89;;;;;0;;
552;242;;;;;80;;
350;80;;;;;70;;
465;177;;;;;20;;
461;16;;;;;70;;
365;110;;;;;;; 
620;231;;;;;0;;
572;90;;;;;60;;
559;230;;;;;10;;
668;465;;;;;;; 
200;395;67;67;72;71;60;0; 
355;121;;;;;70;;
366;136;;;;;;; 
369;235;;;;;60;;
530;162;;;;;0;;
203;443;;;;;;; 
521;218;;;;;80;;
600;49;;;;;70;;
188;400;84;83;69;;;; 
597;3;;;;;80;;
425;74;;;;;70;;
595;62;;;;;;; 
544;197;;;;;80;;
374;190;;;;;80;;
597;53;;;;;20;;
573;222;;;;;80;;
409;123;;;;;70;;
428;44;;;;;0;;
590;224;;;;;90;;
432;227;;;;;80;;
553;36;;;;;70;;
591;4;;;;;90;;
600;226;;;;;70;;
564;254;;;;;0;;
372;189;;;;;90;;
469;18;;;;;0;;
537;7;;;;;0;;
513;140;;;;;70;;
619;198;;;;;0;;
578;54;;;;;;; 
464;20;;;;;70;;
632;37;;;;;0;;
566;182;;;;;70;;
438;281;14;78;81;87;91;0; 
512;215;;;;;90;;
596;154;;;;;0;;
350;29;;;;;0;;
537;22;;;;;80;;
492;185;;;;;80;;
582;207;;;;;70;;
459;210;;;;;;; 
466;184;;;;;70;;
479;94;;;;;70;;
590;454;;;;;;; 
438;231;;;;;;; 
533;94;;;;;80;;
423;233;;;;;;; 
395;212;;;;;60;;
557;214;;;;;80;;
587;35;;;;;;; 
352;31;;;;;80;;
400;18;;;;;80;;
478;230;;;;;;; 
578;40;;;;;80;;
598;126;;;;;70;;
417;19;;;;;70;;
633;2;;;;;90;;
445;188;;;;;70;;
418;106;;;;;60;;
470;88;;;;;70;;
626;17;;;;;0;;
362;194;;;;;80;;
439;124;;;;;0;;
403;95;;;;;90;;
461;149;;;;;80;;
366;190;;;;;70;;
645;104;;;;;;; 
490;210;;;;;;; 
440;58;;;;;90;;
613;104;;;;;90;;
401;201;;;;;;; 
627;103;;;;;90;;
396;228;;;;;70;;
466;147;;;;;70;;
559;3;;;;;60;;
626;104;;;;;90;;
362;122;68;85;90;;;; 
447;187;;;;;80;;
523;128;;;;;0;;
562;210;;;;;70;;
383;155;;;;;70;;
576;97;;;;;;; 
390;159;;;;;;; 
486;199;;;;;;; 
616;212;;;;;70;;
620;140;;;;;80;;
581;47;;;;;;; 
577;247;;;;;80;;
582;126;;;;;60;;
389;101;;;;;;; 
560;399;95;25;80;99;88;0; 
603;324;;;;;;; 
569;219;;;;;80;;
375;76;;;;;70;;
511;17;;;;;70;;
592;82;;;;;10;;
435;47;;;;;80;;
373;130;;;;;;; 
477;193;;;;;;; 
497;155;;;;;80;;
359;227;;;;;0;;
520;64;;;;;70;;
551;21;;;;;60;;
355;74;;;;;70;;
592;68;87;81;43;;;; 
526;93;;;;;70;;
450;73;;;;;0;;
476;101;;;;;90;;
420;242;71;06;80;;;; 
365;229;;;;;0;;
418;156;;;;;70;;
482;219;;;;;;; 
452;144;;;;;0;;
419;223;;;;;;; 
384;109;;;;;;; 
611;224;;;;;60;;
610;89;;;;;80;;
602;208;;;;;90;;
369;210;;;;;70;;
493;20;;;;;80;;
513;21;;;;;90;;
387;213;;;;;80;;
350;180;;;;;0;;
600;87;;;;;70;;
361;23;;;;;10;;
562;4;;;;;70;;
380;169;;;;;70;;
641;112;;;;;;; 
560;116;;;;;70;;
570;103;0;;;;;;0 
455;213;;;;;;; 
526;28;;;;;70;;
531;109;;;;;60;;
550;159;;;;;70;;
557;32;;;;;60;;
518;190;;;;;;; 
429;217;;;;;10;;
435;221;;;;;80;;
545;147;;;;;80;;
601;463;74;91;64;94;72;; 
623;103;;;;;80;;
493;185;;;;;70;;
631;183;;;;;0;;
550;170;;;;;70;;
647;128;0;;;;;;0 
398;131;;;;;60;;
489;130;;;;;70;;
462;135;;;;;80;;
559;56;;;;;;; 
631;137;;;;;70;;
571;119;;;;;0;;
564;130;;;;;0;;
444;212;86;04;72;;;; 
365;16;;;;;70;;
592;178;;;;;80;;
622;213;;;;;70;;
479;143;;;;;70;;
492;233;;;;;;; 
565;23;;;;;70;;
505;95;;;;;70;;
505;5;;;;;0;;
423;65;;;;;80;;
364;110;;;;;70;;
640;140;;;;;;; 
468;164;;;;;70;;
396;45;;;;;70;;
521;211;;;;;60;;
394;89;;;;;70;;
600;65;;;;;;; 
407;17;;;;;80;;
580;138;;;;;;; 
479;64;;;;;80;;
434;90;;;;;10;;
515;213;;;;;20;;
578;33;;;;;;; 
423;130;;;;;70;;
420;138;;;;;70;;
572;227;;;;;70;;
401;154;;;;;70;;
426;196;;;;;80;;
617;5;;;;;70;;
495;59;;;;;80;;
587;3;;;;;70;;
485;208;;;;;;; 
199;445;;;;;;; 
554;142;;;;;70;;
352;243;;;;;70;;
625;33;;;;;0;;
215;403;72;81;02;;;; 
434;159;;;;;90;;
511;196;;;;;;; 
591;230;;;;;70;;
359;196;;;;;10;;
631;113;;;;;80;;
600;55;;;;;70;;
626;83;;;;;70;;
369;14;;;;;60;;
391;141;65;74;82;;;; 
453;270;79;11;68;28;90;0; 
438;142;;;;;60;;
591;169;;;;;0;;
542;252;;;;;90;;
596;195;;;;;80;;
364;136;;;;;;; 
403;30;;;;;70;;
632;94;;;;;70;;
429;70;;;;;80;;
555;215;;;;;90;;
559;188;;;;;70;;
362;246;;;;;20;;
611;213;;;;;0;;
550;192;;;;;60;;
468;196;;;;;70;;
584;5;;;;;80;;
521;50;;;;;80;;
160;419;;;;;;; 
491;81;;;;;0;;
626;250;;;;;90;;
530;85;;;;;0;;
651;136;0;;;;;;0 
623;170;;;;;80;;
559;115;;;;;80;;
404;76;;;;;0;;
525;11;;;;;70;;
475;254;;;;;80;;
196;430;75;74;12;;;; 
473;69;;;;;70;;
610;230;;;;;0;;
485;172;;;;;;; 
580;204;;;;;10;;
602;226;;;;;60;;
626;148;;;;;70;;
417;37;;;;;80;;
528;37;;;;;70;;
467;253;;;;;60;;
561;59;;;;;70;;
457;72;;;;;60;;
592;37;;;;;0;;
593;74;;;;;;; 
524;79;;;;;90;;
519;212;;;;;10;;
394;135;;;;;;; 
411;94;;;;;80;;
444;261;;;;;;; 
394;186;;;;;70;;
457;108;;;;;0;;
444;233;;;;;;; 
521;38;;;;;70;;
646;138;;;;;;; 
389;66;;;;;90;;
454;192;;;;;80;;
375;92;;;;;0;;
524;129;;;;;0;;
655;461;;;;;;; 
595;4;;;;;70;;
641;136;0;;;;;;0 
199;390;;;;;;; 
518;149;;;;;;; 
485;146;;;;;0;;
475;3;;;;;70;;
551;117;84;78;09;82;29;0; 
430;70;;;;;80;;
353;103;;;;;80;;
542;218;;;;;70;;
455;193;;;;;0;;
488;10;;;;;0;;
500;52;;;;;70;;
423;20;;;;;80;;
216;408;;;;;;; 
447;159;;;;;90;;
591;359;;;;;;; 
492;46;;;;;80;;
478;202;;;;;;; 
572;203;;;;;80;;
425;161;;;;;70;;
574;93;;;;;;; 
483;145;;;;;70;;
